listing_id,tower_number,unit_category,unit_number,floor_area_sqft,sale_price,client_ref,client type ,Individual,Company,gender,country,Country Encoding ,region,acquisition,Region Encoding ,Home ,Investment,loan type,satisfaction,referral channel,Sacled Satsifaction Score,Website,Client,Agency,,,,,,
90166,9,Apartment,26,1038.39,"$309,260.78 ",C0466,Individual,1,0,F,USA,2,Virginia,Investment,2,0,1,No,2,Website,0.8,1,0,0,,,,,,
90184,9,Office,27,1207.33,"$380,937.24 ",C0084,Individual,1,0,M,USA,2,Wyoming,Home,55,1,0,No,3,Agency,1.8,0,0,1,,,,,,
90186,9,Apartment,27,1207.33,"$355,852.39 ",C0201,Individual,1,0,F,USA,2,California,Home,1,1,0,No,1,Agency,-0.2,0,0,1,,,,,,
90198,9,Apartment,29,1426.22,"$353,758.33 ",C1814,Individual,1,0,M,Denmark,6,North Denmark,Home,35,1,0,No,2,Website,0.8,1,0,0,,,,,,
90226,9,Apartment,33,973.52,"$286,269.59 ",C0109,Individual,1,0,F,USA,2,California,Investment,1,0,1,Yes,5,Agency,3.8,0,0,1,,,,,,
90240,9,Apartment,34,1577.36,"$411,333.06 ",C1361,Individual,1,0,F,USA,2,California,Home,1,1,0,No,3,Client,1.8,0,1,0,,,,,,
90276,9,Apartment,35,1376.88,"$366,792.19 ",C0767,Individual,1,0,M,Canada,4,British Columbia,Investment,9,0,1,No,2,Agency,0.8,0,0,1,,,,,,
90359,9,Apartment,42,605.78,"$197,381.31 ",C1884,Individual,1,0,M,USA,2,Nevada,Home,4,1,0,Yes,5,Website,3.8,1,0,0,,,,,,
90396,9,Apartment,47,1262.78,"$383,070.84 ",C1268,Individual,1,0,F,UK,3,Northern Ireland,Investment,37,0,1,Yes,1,Website,-0.2,1,0,0,,,,,,
90427,9,Apartment,53,599.72,"$178,627.91 ",C0276,Individual,1,0,F,USA,2,Washington,Home,53,1,0,No,5,Website,3.8,1,0,0,,,,,,
90428,9,Apartment,54,1693.18,"$500,160.52 ",C1245,Individual,1,0,M,USA,2,California,Home,1,1,0,Yes,3,Agency,1.8,0,0,1,,,,,,
90430,9,Apartment,54,1693.18,"$555,003.81 ",C1267,Individual,1,0,F,USA,2,Colorado,Home,20,1,0,Yes,3,Website,1.8,1,0,0,,,,,,
90440,9,Apartment,56,1516.4,"$453,127.52 ",C1070,Individual,1,0,F,Germany,8,Bavaria,Home,15,1,0,No,5,Agency,3.8,0,0,1,,,,,,
90501,9,Apartment,58,838.34,"$236,365.70 ",C1345,Individual,1,0,F,USA,2,Texas,Home,49,1,0,No,5,Website,3.8,1,0,0,,,,,,
90511,9,Apartment,58,838.34,"$191,641.45 ",C1952,Company,0,1,M,USA,2,Nevada,Home,4,1,0,No,3,Agency,1.8,0,0,1,,,,,,
100053,10,Apartment,5,1741.96,"$500,277.62 ",C0822,Individual,1,0,F,USA,2,California,Investment,1,0,1,Yes,3,Website,1.8,1,0,0,,,,,,
100077,10,Apartment,9,1849.4,"$539,103.37 ",C0224,Individual,1,0,M,USA,2,Colorado,Home,20,1,0,No,5,Website,3.8,1,0,0,,,,,,
100086,10,Apartment,11,1675.44,"$521,136.09 ",C1068,Individual,1,0,F,USA,2,California,Home,1,1,0,No,3,Agency,1.8,0,0,1,,,,,,
100110,10,Apartment,14,1318.01,"$344,813.48 ",C1458,Individual,1,0,M,USA,2,Arizona,Home,12,1,0,No,1,Website,-0.2,1,0,0,,,,,,
100139,10,Apartment,18,1244.03,"$349,877.50 ",C0876,Individual,1,0,M,USA,2,California,Home,1,1,0,No,3,Client,1.8,0,1,0,,,,,,
100217,10,Apartment,27,777.35,"$225,796.07 ",C0206,Individual,1,0,F,USA,2,California,Home,1,1,0,Yes,1,Agency,-0.2,0,0,1,,,,,,
100230,10,Apartment,28,1606.58,"$532,017.08 ",C0878,Individual,1,0,F,USA,2,Nevada,Home,4,1,0,Yes,4,Website,2.8,1,0,0,,,,,,
100260,10,Office,31,1499,"$449,151.55 ",C0568,Individual,1,0,M,USA,2,California,Home,1,1,0,No,3,Website,1.8,1,0,0,,,,,,
100311,10,Apartment,37,1177.85,"$413,750.47 ",C1776,Individual,1,0,F,France,7,Occitanie,Home,40,1,0,No,1,Website,-0.2,1,0,0,,,,,,
100318,10,Apartment,38,476.64,"$159,970.07 ",C0938,Individual,1,0,M,Russia,10,Krasnodar Krai,Home,29,1,0,No,4,Website,2.8,1,0,0,,,,,,
100319,10,Apartment,38,476.64,"$143,209.81 ",C1301,Individual,1,0,M,USA,2,Virginia,Home,2,1,0,No,2,Agency,0.8,0,0,1,,,,,,
100320,10,Apartment,38,476.64,"$156,338.43 ",C0797,Individual,1,0,F,USA,2,Oregon,Home,6,1,0,Yes,5,Agency,3.8,0,0,1,,,,,,
100355,10,Apartment,43,1093.67,"$366,202.32 ",C0520,Individual,1,0,F,USA,2,Oregon,Home,6,1,0,Yes,3,Agency,1.8,0,0,1,,,,,,
100366,10,Apartment,43,1093.67,"$338,104.13 ",C0869,Individual,1,0,M,USA,2,California,Home,1,1,0,No,4,Agency,2.8,0,0,1,,,,,,
100374,10,Apartment,43,1093.67,"$307,958.64 ",C1984,Individual,1,0,M,USA,2,California,Home,1,1,0,No,4,Website,2.8,1,0,0,,,,,,
100375,10,Apartment,44,1224.71,"$332,253.48 ",C0772,Individual,1,0,M,USA,2,California,Investment,1,0,1,No,1,Client,-0.2,0,1,0,,,,,,
100392,10,Apartment,45,1119.1,"$284,280.68 ",C1530,Individual,1,0,F,USA,2,California,Home,1,1,0,No,2,Website,0.8,1,0,0,,,,,,
110009,11,Apartment,1,1902.88,"$623,754.36 ",C0274,Individual,1,0,M,USA,2,Florida,Home,23,1,0,No,2,Website,0.8,1,0,0,,,,,,
110054,11,Apartment,6,1724.08,"$501,939.76 ",C0594,Individual,1,0,F,USA,2,Utah,Home,3,1,0,No,1,Agency,-0.2,0,0,1,,,,,,
110061,11,Apartment,7,1734.79,"$512,135.16 ",C0642,Individual,1,0,F,USA,2,California,Home,1,1,0,No,4,Website,2.8,1,0,0,,,,,,
110100,11,Apartment,11,1581.88,"$508,552.39 ",C1878,Individual,1,0,M,USA,2,Washington,Home,53,1,0,No,5,Agency,3.8,0,0,1,,,,,,
110130,11,Apartment,14,524.68,"$136,179.62 ",C0207,Individual,1,0,M,USA,2,Virginia,Investment,2,0,1,No,4,Website,2.8,1,0,0,,,,,,
110200,11,Apartment,23,1098.83,"$324,271.22 ",C0769,Individual,1,0,F,USA,2,Ohio,Home,41,1,0,No,4,Agency,2.8,0,0,1,,,,,,
110205,11,Apartment,24,1481.82,"$460,231.54 ",C0985,Individual,1,0,F,USA,2,California,Home,1,1,0,Yes,1,Website,-0.2,1,0,0,,,,,,
110226,11,Apartment,27,1638.1,"$432,388.36 ",C1224,Individual,1,0,M,USA,2,New York,Investment,8,0,1,Yes,5,Client,3.8,0,1,0,,,,,,
110233,11,Office,29,993.51,"$312,573.06 ",C0471,Individual,1,0,M,USA,2,Utah,Investment,3,0,1,No,3,Agency,1.8,0,0,1,,,,,,
110246,11,Apartment,29,993.51,"$340,093.67 ",C1521,Individual,1,0,M,USA,2,Nevada,Home,4,1,0,No,4,Agency,2.8,0,0,1,,,,,,
110255,11,Apartment,30,642.72,"$178,243.97 ",C0604,Individual,1,0,F,Belgium,5,Wallonia,Home,52,1,0,No,1,Agency,-0.2,0,0,1,,,,,,
110290,11,Apartment,35,540.82,"$143,000.82 ",C0149,Individual,1,0,M,Russia,10,Krasnodar Krai,Investment,29,0,1,No,3,Agency,1.8,0,0,1,,,,,,
110299,11,Office,37,1368.16,"$451,844.69 ",C1297,Company,0,1,M,Germany,8,Berlin,Home,13,1,0,No,5,Website,3.8,1,0,0,,,,,,
110332,11,Apartment,40,638.97,"$167,129.85 ",C1222,Individual,1,0,M,USA,2,Utah,Home,3,1,0,No,4,Website,2.8,1,0,0,,,,,,
110371,11,Apartment,44,434.38,"$108,921.54 ",C0993,Individual,1,0,M,USA,2,California,Home,1,1,0,Yes,2,Website,0.8,1,0,0,,,,,,
110380,11,Apartment,44,434.38,"$144,762.45 ",C1167,Individual,1,0,M,UK,3,Scotland,Home,7,1,0,No,3,Website,1.8,1,0,0,,,,,,
110440,11,Apartment,52,1397.58,"$458,054.04 ",C0448,Individual,1,0,M,USA,2,Nevada,Investment,4,0,1,No,2,Agency,0.8,0,0,1,,,,,,
110447,11,Apartment,52,1397.58,"$362,828.72 ",C0212,Individual,1,0,M,USA,2,California,Home,1,1,0,No,4,Agency,2.8,0,0,1,,,,,,
110452,11,Apartment,52,1397.58,"$418,331.00 ",C0320,Individual,1,0,M,USA,2,Texas,Home,49,1,0,Yes,3,Client,1.8,0,1,0,,,,,,
110478,11,Apartment,56,724.8,"$221,884.06 ",C0180,Individual,1,0,M,USA,2,California,Home,1,1,0,Yes,2,Agency,0.8,0,0,1,,,,,,
110494,11,Apartment,58,1159.31,"$317,901.09 ",C1385,Individual,1,0,M,USA,2,California,Home,1,1,0,No,1,Agency,-0.2,0,0,1,,,,,,
110514,11,Office,61,1299.46,"$407,363.80 ",C0056,Individual,1,0,M,USA,2,Oregon,Investment,6,0,1,No,5,Agency,3.8,0,0,1,,,,,,
110518,11,Office,61,1299.46,"$349,404.33 ",C0534,Individual,1,0,M,USA,2,California,Investment,1,0,1,No,1,Agency,-0.2,0,0,1,,,,,,
110558,11,Apartment,65,1427.09,"$500,988.76 ",C0861,Individual,1,0,F,France,7,Brittany,Investment,16,0,1,No,2,Agency,0.8,0,0,1,,,,,,
120094,12,Office,12,959.05,"$288,890.05 ",C0858,Individual,1,0,M,USA,2,Nevada,Home,4,1,0,No,1,Website,-0.2,1,0,0,,,,,,
120120,12,Apartment,14,1369.96,"$445,754.21 ",C1076,Individual,1,0,F,USA,2,Florida,Investment,23,0,1,No,3,Agency,1.8,0,0,1,,,,,,
120197,12,Apartment,22,892.67,"$269,005.90 ",C0728,Individual,1,0,M,USA,2,California,Home,1,1,0,Yes,3,Agency,1.8,0,0,1,,,,,,
120237,12,Apartment,25,1540.51,"$480,266.48 ",C0078,Individual,1,0,F,USA,2,California,Home,1,1,0,No,5,Website,3.8,1,0,0,,,,,,
120271,12,Apartment,29,688.73,"$165,789.68 ",C0615,Individual,1,0,M,USA,2,Utah,Home,3,1,0,Yes,2,Website,0.8,1,0,0,,,,,,
120326,12,Apartment,35,1690.62,"$371,936.40 ",C0145,Individual,1,0,F,USA,2,California,Home,1,1,0,No,4,Website,2.8,1,0,0,,,,,,
120351,12,Apartment,38,1157.23,"$343,865.15 ",C0264,Individual,1,0,F,USA,2,Colorado,Home,20,1,0,Yes,2,Agency,0.8,0,0,1,,,,,,
120373,12,Apartment,39,1653.93,"$596,471.37 ",C0203,Individual,1,0,F,USA,2,California,Home,1,1,0,No,4,Client,2.8,0,1,0,,,,,,
120383,12,Office,43,1893.23,"$595,281.62 ",C0909,Individual,1,0,M,USA,2,California,Investment,1,0,1,Yes,1,Agency,-0.2,0,0,1,,,,,,
120384,12,Apartment,44,635.36,"$222,895.04 ",C1101,Individual,1,0,M,Belgium,5,Flanders,Home,22,1,0,No,5,Website,3.8,1,0,0,,,,,,
130031,13,Apartment,2,1651.02,"$520,934.42 ",C1813,Individual,1,0,M,Germany,8,Hamburg,Investment,57,0,1,Yes,3,Website,1.8,1,0,0,,,,,,
130033,13,Apartment,2,1651.02,"$506,031.70 ",C1487,Individual,1,0,F,USA,2,New York,Home,8,1,0,No,3,Agency,1.8,0,0,1,,,,,,
130039,13,Apartment,3,979.64,"$277,095.12 ",C0696,Individual,1,0,F,USA,2,Washington,Investment,53,0,1,Yes,5,Agency,3.8,0,0,1,,,,,,
130046,13,Apartment,4,1629.74,"$508,492.43 ",C1220,Individual,1,0,F,USA,2,Colorado,Investment,20,0,1,Yes,4,Website,2.8,1,0,0,,,,,,
130114,13,Apartment,14,777.75,"$202,719.39 ",C0225,Individual,1,0,F,USA,2,California,Home,1,1,0,Yes,1,Agency,-0.2,0,0,1,,,,,,
130129,13,Apartment,15,458.29,"$148,440.79 ",C1368,Individual,1,0,M,USA,2,California,Home,1,1,0,Yes,5,Client,3.8,0,1,0,,,,,,
130153,13,Apartment,17,1278.95,"$355,143.03 ",C1529,Company,0,1,M,USA,2,California,Home,1,1,0,No,4,Website,2.8,1,0,0,,,,,,
130175,13,Apartment,20,516.72,"$136,913.45 ",C1364,Individual,1,0,F,USA,2,California,Investment,1,0,1,No,1,Website,-0.2,1,0,0,,,,,,
130199,13,Apartment,22,1811.36,"$536,988.38 ",C1659,Individual,1,0,M,Denmark,6,Zealand,Home,56,1,0,No,4,Website,2.8,1,0,0,,,,,,
130251,13,Apartment,29,568.7,"$150,790.34 ",C0280,Individual,1,0,M,USA,2,Florida,Home,23,1,0,No,4,Client,2.8,0,1,0,,,,,,
130293,13,Apartment,33,1445.84,"$443,358.25 ",C0062,Individual,1,0,M,USA,2,California,Home,1,1,0,Yes,5,Client,3.8,0,1,0,,,,,,
130326,13,Apartment,37,1555.67,"$500,885.96 ",C0782,Individual,1,0,M,USA,2,Utah,Investment,3,0,1,Yes,2,Website,0.8,1,0,0,,,,,,
130333,13,Apartment,37,1555.67,"$458,458.71 ",C1580,Individual,1,0,M,USA,2,Georgia,Investment,24,0,1,Yes,1,Website,-0.2,1,0,0,,,,,,
130365,13,Apartment,40,571.5,"$197,250.40 ",C1239,Individual,1,0,F,USA,2,Oregon,Home,6,1,0,No,3,Agency,1.8,0,0,1,,,,,,
130385,13,Apartment,43,1875.83,"$599,817.91 ",C1263,Individual,1,0,M,USA,2,California,Investment,1,0,1,No,3,Agency,1.8,0,0,1,,,,,,
130445,13,Apartment,49,572.01,"$163,367.50 ",C0726,Individual,1,0,F,USA,2,Georgia,Home,24,1,0,No,4,Website,2.8,1,0,0,,,,,,
130461,13,Apartment,53,968.77,"$263,567.44 ",C1720,Individual,1,0,F,USA,2,California,Home,1,1,0,Yes,5,Website,3.8,1,0,0,,,,,,
130514,13,Apartment,59,1434.04,"$484,604.41 ",C0316,Individual,1,0,M,UK,3,Scotland,Investment,7,0,1,Yes,4,Website,2.8,1,0,0,,,,,,
130590,13,Apartment,68,1590.69,"$429,908.37 ",C1728,Individual,1,0,F,USA,2,Oregon,Home,6,1,0,Yes,3,Client,1.8,0,1,0,,,,,,
130597,13,Apartment,70,750.41,"$229,357.30 ",C0562,Individual,1,0,F,USA,2,Utah,Investment,3,0,1,Yes,5,Website,3.8,1,0,0,,,,,,
130598,13,Apartment,70,750.41,"$226,404.55 ",C0859,Individual,1,0,F,USA,2,California,Home,1,1,0,Yes,2,Agency,0.8,0,0,1,,,,,,
140010,14,Apartment,2,922.7,"$288,742.14 ",C1902,Company,0,1,M,USA,2,Colorado,Investment,20,0,1,No,2,Agency,0.8,0,0,1,,,,,,
140038,14,Apartment,6,1733.36,"$470,883.03 ",C0605,Individual,1,0,M,USA,2,Utah,Home,3,1,0,Yes,4,Agency,2.8,0,0,1,,,,,,
140039,14,Office,6,1733.36,"$605,216.52 ",C1631,Individual,1,0,F,UK,3,Northern Ireland,Home,37,1,0,No,5,Website,3.8,1,0,0,,,,,,
140047,14,Apartment,8,618.89,"$201,483.41 ",C0232,Individual,1,0,F,USA,2,California,Home,1,1,0,Yes,3,Website,1.8,1,0,0,,,,,,
140097,14,Apartment,12,459.44,"$152,649.29 ",C1473,Individual,1,0,F,USA,2,California,Home,1,1,0,No,2,Agency,0.8,0,0,1,,,,,,
140110,14,Apartment,12,459.44,"$146,928.09 ",C0283,Individual,1,0,F,USA,2,Arizona,Home,12,1,0,Yes,2,Agency,0.8,0,0,1,,,,,,
140115,14,Apartment,13,442.74,"$134,160.06 ",C1766,Individual,1,0,F,USA,2,California,Home,1,1,0,No,4,Website,2.8,1,0,0,,,,,,
140129,14,Apartment,14,1628.68,"$417,246.26 ",C0364,Individual,1,0,M,USA,2,Texas,Home,49,1,0,No,2,Website,0.8,1,0,0,,,,,,
140135,14,Office,15,784.04,"$217,519.47 ",C1844,Individual,1,0,F,USA,2,Ohio,Home,41,1,0,No,1,Agency,-0.2,0,0,1,,,,,,
140138,14,Apartment,15,784.04,"$268,602.42 ",C0495,Individual,1,0,M,USA,2,California,Investment,1,0,1,No,5,Client,3.8,0,1,0,,,,,,
140147,14,Office,16,915.37,"$282,820.55 ",C0140,Individual,1,0,F,USA,2,California,Home,1,1,0,No,3,Website,1.8,1,0,0,,,,,,
140173,14,Apartment,18,500.17,"$135,280.40 ",C0131,Individual,1,0,M,USA,2,California,Home,1,1,0,No,1,Website,-0.2,1,0,0,,,,,,
140178,14,Office,18,500.17,"$174,301.38 ",C0374,Individual,1,0,F,Australia,1,New South Wales,Investment,33,0,1,Yes,4,Agency,2.8,0,0,1,,,,,,
140195,14,Apartment,22,1148.66,"$332,434.49 ",C1880,Individual,1,0,F,USA,2,California,Home,1,1,0,Yes,5,Client,3.8,0,1,0,,,,,,
140212,14,Apartment,23,1610.37,"$479,775.72 ",C0436,Individual,1,0,M,USA,2,Colorado,Home,20,1,0,Yes,2,Client,0.8,0,1,0,,,,,,
140239,14,Apartment,27,1866.49,"$605,282.42 ",C0182,Individual,1,0,F,Germany,8,North Rhine-Westphalia,Investment,36,0,1,Yes,1,Website,-0.2,1,0,0,,,,,,
140261,14,Apartment,29,1618.34,"$478,344.13 ",C1981,Individual,1,0,F,Canada,4,Quebec,Home,5,1,0,No,5,Agency,3.8,0,0,1,,,,,,
140278,14,Apartment,33,1894.96,"$566,261.62 ",C1095,Individual,1,0,F,USA,2,California,Home,1,1,0,No,3,Agency,1.8,0,0,1,,,,,,
140359,14,Apartment,43,520.49,"$159,253.52 ",C1868,Individual,1,0,F,UK,3,Wales,Home,51,1,0,No,1,Website,-0.2,1,0,0,,,,,,
140388,14,Apartment,47,917.53,"$291,377.40 ",C0191,Individual,1,0,F,USA,2,Florida,Home,23,1,0,No,3,Agency,1.8,0,0,1,,,,,,
140420,14,Apartment,51,1346.3,"$336,483.03 ",C1413,Individual,1,0,F,USA,2,California,Home,1,1,0,No,4,Agency,2.8,0,0,1,,,,,,
150002,15,Office,1,1596.51,"$481,918.59 ",C1780,Individual,1,0,M,USA,2,Utah,Investment,3,0,1,No,1,Website,-0.2,1,0,0,,,,,,
150020,15,Apartment,2,1522.89,"$451,659.51 ",C1412,Company,0,1,F,USA,2,Nevada,Home,4,1,0,No,2,Agency,0.8,0,0,1,,,,,,
150039,15,Apartment,6,938.57,"$251,588.73 ",C1793,Individual,1,0,M,USA,2,Utah,Investment,3,0,1,No,1,Website,-0.2,1,0,0,,,,,,
150044,15,Apartment,6,938.57,"$299,245.20 ",C0002,Individual,1,0,M,USA,2,California,Home,1,1,0,No,1,Website,-0.2,1,0,0,,,,,,
150054,15,Apartment,9,565.48,"$192,609.64 ",C0103,Individual,1,0,M,USA,2,Colorado,Home,20,1,0,No,3,Website,1.8,1,0,0,,,,,,
150135,15,Apartment,17,562.64,"$150,397.94 ",C0897,Individual,1,0,F,Australia,1,Victoria,Home,50,1,0,No,1,Website,-0.2,1,0,0,,,,,,
150311,15,Apartment,35,745.49,"$251,330.42 ",C1346,Company,0,1,F,USA,2,Colorado,Investment,20,0,1,No,4,Agency,2.8,0,0,1,,,,,,
150365,15,Apartment,44,1713.09,"$506,373.41 ",C0907,Individual,1,0,F,USA,2,California,Home,1,1,0,No,3,Agency,1.8,0,0,1,,,,,,
150377,15,Apartment,48,1403.33,"$491,342.08 ",C1311,Individual,1,0,M,UK,3,England,Home,21,1,0,Yes,4,Client,2.8,0,1,0,,,,,,
150396,15,Apartment,50,1841.5,"$466,293.15 ",C0882,Individual,1,0,M,UK,3,Wales,Home,51,1,0,No,3,Website,1.8,1,0,0,,,,,,
150411,15,Apartment,52,829.2,"$274,212.09 ",C0114,Individual,1,0,F,USA,2,California,Home,1,1,0,Yes,1,Website,-0.2,1,0,0,,,,,,
150446,15,Apartment,55,892.75,"$273,200.87 ",C1029,Individual,1,0,M,Australia,1,Victoria,Home,50,1,0,No,1,Agency,-0.2,0,0,1,,,,,,
150482,15,Apartment,57,429.34,"$146,531.33 ",C1615,Individual,1,0,M,USA,2,Utah,Home,3,1,0,No,5,Agency,3.8,0,0,1,,,,,,
150487,15,Apartment,58,1750.89,"$502,145.17 ",C0895,Individual,1,0,F,USA,2,Arizona,Investment,12,0,1,Yes,4,Website,2.8,1,0,0,,,,,,
160032,16,Office,5,749.15,"$244,913.49 ",C1636,Company,0,1,F,USA,2,Arizona,Home,12,1,0,Yes,5,Website,3.8,1,0,0,,,,,,
160045,16,Apartment,6,1062.34,"$340,711.24 ",C0903,Individual,1,0,F,USA,2,Texas,Investment,49,0,1,No,3,Website,1.8,1,0,0,,,,,,
160055,16,Apartment,7,941.57,"$281,344.37 ",C1545,Individual,1,0,F,USA,2,California,Investment,1,0,1,Yes,1,Website,-0.2,1,0,0,,,,,,
160056,16,Apartment,7,941.57,"$267,559.14 ",C1734,Individual,1,0,M,USA,2,California,Home,1,1,0,No,5,Website,3.8,1,0,0,,,,,,
160092,16,Apartment,10,1608.56,"$402,014.83 ",C0092,Individual,1,0,M,USA,2,Kansas,Home,28,1,0,No,3,Website,1.8,1,0,0,,,,,,
160152,16,Apartment,19,1163.06,"$362,023.29 ",C1675,Individual,1,0,F,Canada,4,Alberta,Investment,11,0,1,No,5,Website,3.8,1,0,0,,,,,,
160179,16,Apartment,22,1575.06,"$506,852.64 ",C0575,Individual,1,0,M,USA,2,California,Investment,1,0,1,No,2,Website,0.8,1,0,0,,,,,,
160182,16,Apartment,22,1575.06,"$494,969.30 ",C0535,Individual,1,0,F,UK,3,Wales,Home,51,1,0,No,3,Agency,1.8,0,0,1,,,,,,
160224,16,Office,27,1164.55,"$395,005.44 ",C1409,Individual,1,0,F,USA,2,Oregon,Investment,6,0,1,No,2,Website,0.8,1,0,0,,,,,,
160240,16,Apartment,28,1440.71,"$434,559.42 ",C0867,Individual,1,0,F,USA,2,California,Home,1,1,0,No,2,Agency,0.8,0,0,1,,,,,,
160245,16,Apartment,28,1440.71,"$468,372.55 ",C1747,Individual,1,0,M,USA,2,Colorado,Home,20,1,0,No,5,Client,3.8,0,1,0,,,,,,
160258,16,Apartment,30,1024.75,"$324,503.53 ",C1464,Individual,1,0,M,USA,2,Arizona,Home,12,1,0,No,1,Website,-0.2,1,0,0,,,,,,
160273,16,Office,33,881.17,"$314,026.20 ",C0935,Individual,1,0,F,Canada,4,Manitoba,Home,30,1,0,No,4,Agency,2.8,0,0,1,,,,,,
160279,16,Apartment,33,881.17,"$260,142.62 ",C1449,Individual,1,0,F,USA,2,California,Investment,1,0,1,No,5,Website,3.8,1,0,0,,,,,,
170043,17,Apartment,5,1829.38,"$527,700.01 ",C0252,Individual,1,0,F,USA,2,Nevada,Investment,4,0,1,No,2,Website,0.8,1,0,0,,,,,,
170054,17,Apartment,7,1300.91,"$350,173.43 ",C0181,Individual,1,0,M,USA,2,Texas,Home,49,1,0,Yes,2,Website,0.8,1,0,0,,,,,,
170141,17,Office,16,1693,"$441,387.41 ",C1176,Individual,1,0,F,USA,2,California,Investment,1,0,1,Yes,4,Agency,2.8,0,0,1,,,,,,
170154,17,Apartment,16,1693,"$502,269.25 ",C1709,Individual,1,0,F,USA,2,Arizona,Investment,12,0,1,No,3,Agency,1.8,0,0,1,,,,,,
170160,17,Apartment,17,1827.25,"$443,019.30 ",C1264,Individual,1,0,F,USA,2,California,Investment,1,0,1,No,1,Agency,-0.2,0,0,1,,,,,,
170208,17,Apartment,23,1025.52,"$337,329.51 ",C0220,Individual,1,0,M,Canada,4,Ontario,Investment,42,0,1,No,1,Website,-0.2,1,0,0,,,,,,
170232,17,Office,27,677.24,"$202,422.00 ",C1093,Individual,1,0,M,USA,2,Oregon,Home,6,1,0,Yes,1,Website,-0.2,1,0,0,,,,,,
170248,17,Apartment,28,1201.04,"$366,605.62 ",C1586,Individual,1,0,F,Germany,8,Berlin,Home,13,1,0,No,3,Website,1.8,1,0,0,,,,,,
170260,17,Office,31,1806.06,"$569,841.56 ",C0320,Individual,1,0,M,USA,2,Texas,Home,49,1,0,Yes,3,Client,1.8,0,1,0,,,,,,
170265,17,Apartment,32,954.54,"$259,309.56 ",C1757,Individual,1,0,M,Germany,8,Bavaria,Home,15,1,0,No,3,Client,1.8,0,1,0,,,,,,
170293,17,Apartment,35,1667.01,"$458,755.73 ",C0889,Individual,1,0,M,USA,2,Nevada,Investment,4,0,1,Yes,4,Website,2.8,1,0,0,,,,,,
170306,17,Apartment,38,721.83,"$225,181.51 ",C0548,Individual,1,0,M,USA,2,California,Home,1,1,0,No,2,Agency,0.8,0,0,1,,,,,,
170321,17,Apartment,39,1341.67,"$421,709.56 ",C1968,Individual,1,0,F,USA,2,California,Investment,1,0,1,Yes,3,Client,1.8,0,1,0,,,,,,
170387,17,Apartment,48,1833.96,"$516,604.40 ",C1499,Individual,1,0,F,Russia,10,Saint Petersburg,Home,46,1,0,Yes,3,Agency,1.8,0,0,1,,,,,,
180086,18,Apartment,12,1692.5,"$496,160.88 ",C1559,Individual,1,0,F,UK,3,England,Home,21,1,0,No,2,Website,0.8,1,0,0,,,,,,
180092,18,Office,12,1692.5,"$439,842.21 ",C1630,Company,0,1,F,USA,2,Virginia,Investment,2,0,1,Yes,1,Website,-0.2,1,0,0,,,,,,
180100,18,Office,14,1742.3,"$537,075.78 ",C0644,Individual,1,0,F,USA,2,California,Home,1,1,0,Yes,4,Agency,2.8,0,0,1,,,,,,
180115,18,Apartment,15,1728.6,"$539,864.09 ",C1982,Individual,1,0,M,USA,2,California,Home,1,1,0,Yes,4,Website,2.8,1,0,0,,,,,,
180153,18,Apartment,20,1631.48,"$528,510.90 ",C0686,Individual,1,0,M,USA,2,California,Home,1,1,0,Yes,1,Website,-0.2,1,0,0,,,,,,
180161,18,Office,21,1790.69,"$575,175.80 ",C0560,Individual,1,0,F,Australia,1,South Australia,Home,59,1,0,No,3,Website,1.8,1,0,0,,,,,,
180165,18,Apartment,22,1108.09,"$352,780.59 ",C1435,Individual,1,0,M,USA,2,Texas,Investment,49,0,1,No,2,Agency,0.8,0,0,1,,,,,,
180185,18,Apartment,25,911.94,"$234,310.70 ",C1508,Individual,1,0,M,UK,3,Scotland,Home,7,1,0,No,3,Agency,1.8,0,0,1,,,,,,
180192,18,Apartment,25,911.94,"$284,149.74 ",C0615,Individual,1,0,M,USA,2,Utah,Home,3,1,0,Yes,2,Website,0.8,1,0,0,,,,,,
180201,18,Apartment,26,1147.71,"$338,232.19 ",C0401,Individual,1,0,M,USA,2,Arizona,Home,12,1,0,Yes,5,Website,3.8,1,0,0,,,,,,
180262,18,Apartment,30,1795.66,"$482,951.02 ",C1351,Individual,1,0,F,Australia,1,South Australia,Home,59,1,0,No,2,Client,0.8,0,1,0,,,,,,
180323,18,Apartment,38,1219.8,"$342,597.24 ",C0172,Individual,1,0,F,USA,2,Washington,Home,53,1,0,Yes,1,Agency,-0.2,0,0,1,,,,,,
180348,18,Office,40,990.46,"$258,292.30 ",C1900,Individual,1,0,F,UK,3,England,Investment,21,0,1,No,4,Client,2.8,0,1,0,,,,,,
180352,18,Apartment,40,990.46,"$286,888.50 ",C1039,Individual,1,0,M,USA,2,California,Home,1,1,0,Yes,1,Agency,-0.2,0,0,1,,,,,,
180378,18,Apartment,42,1045.42,"$272,247.83 ",C0588,Individual,1,0,F,USA,2,Florida,Home,23,1,0,No,2,Website,0.8,1,0,0,,,,,,
180395,18,Apartment,45,1627.52,"$488,081.56 ",C0325,Individual,1,0,F,USA,2,California,Home,1,1,0,Yes,5,Agency,3.8,0,0,1,,,,,,
180398,18,Office,45,1627.52,"$490,429.65 ",C0032,Individual,1,0,M,USA,2,California,Home,1,1,0,No,4,Website,2.8,1,0,0,,,,,,
